id,naslov,regija,velikost,zemljisce,tip,leto,obnova,opis,agencija,cena 
6422838,DRAGA,7,79.1,0,3.0,1980,,"79,1 m2, 3-sobno, zgrajeno l. 1980, 2/3 nad., prodamo. Cena: 25.000,00 EUR","RE/MAX Ljubljana, Nepremičninska družba d.o.o.",25000.0
6427335,KANIŽARICA,7,65.8,0,2.0,1950,2020,"65,8 m2, 2-sobno, zgrajeno l. 1950, adaptirano l. 2020, prodamo. Cena: 72.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,72000.0
6441260,KOČEVJE,7,66.2,272.0,3.0,1973,2006,"66,2 m2, 3-sobno, zgrajeno l. 1973, adaptirano l. 2006, 272 m2 zemljišča, 1/P+1, prodamo. Cena: 90.000,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",90000.0
6324729,KOČEVJE,7,74.7,0,3.0,1986,2018,"74,7 m2, 3-sobno, zgrajeno l. 1986, adaptirano l. 2018, 4/4 nad., prodamo. Cena: 75.000,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",75000.0
6160802,KOČEVJE,7,88.55,0,4.0,1930,1990,"88,55 m2, 4-sobno, zgrajeno l. 1930, adaptirano l. 1990, 1/3 nad., prodamo. Cena: 75.000,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",75000.0
6420434,"KOČEVJE, CENTER",7,51.0,0,1.5,1963,2013,"51 m2, 1,5-sobno, zgrajeno l. 1963, adaptirano l. 2013, 1/2 nad., Ogrevanje na pelete, moderna kuhinja, bližina trgovine...",Zasebna ponudba,60000.0
6420993,"KOČEVJE, OB MAHOVNIŠKI CESTI",7,47.0,0,1.0,1930,2008,"47 m2, 1-sobno, zgrajeno l. 1930, adaptirano l. 2008, pritličje, Več stanovanjska hiša, 1-sobno stanovanje se nahaja v p...",Zasebna ponudba,45000.0
6187225,"KOČEVJE, OB RINŽI",7,59.44,0,2.0,2017,,"59,44 m2, 2-sobno, zgrajeno l. 2017, prodamo. Cena: 114.990,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",114990.0
6187230,"KOČEVJE, OB RINŽI",7,64.93,0,3.0,2017,,"64,93 m2, 3-sobno, zgrajeno l. 2017, 4/4 nad., prodamo. Cena: 129.990,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",129990.0
6178877,"KOČEVJE, PODJETNIŠKO NASELJE",7,196.8,196.8,4.0,1995,2004,"196,8 m2, 4-sobno, zgrajeno l. 1995, adaptirano l. 2004, 196,8 m2 zemljišča, 2/2 nad., UGODNO. V mansardi-skupno 248 m2 ...",Zasebna ponudba,230000.0
6158039,"KOČEVJE, STARA CERKEV",7,95.9,0,4.0,1977,2018,"95,9 m2, 4-sobno, zgrajeno l. 1977, adaptirano l. 2018, 2/2 nad., voda, elektrika, CK na trda goriva, tel., internet, pr...",Last in posest d.o.o.,59000.0
6418049,"KOČEVJE, ŠEŠKOVA ULICA",7,109.0,309.5,4.0,1967,1993,"109 m2, 4-sobno, zgrajeno l. 1967, adaptirano l. 1993, 309,5 m2 zemljišča, P/2 nad., voda, elektrika, kanalizacija, CK n...",Last in posest d.o.o.,109000.0
6430956,"KOČEVJE, TRDNJAVA",7,77.2,95.0,2.0,1967,2015,"77,2 m2, 2-sobno, zgrajeno l. 1967, adaptirano l. 2015, 95 m2 zemljišča, P/1 nad., voda, elektrika, CK na olje, kanaliza...",Last in posest d.o.o.,70000.0
6324932,"KOČEVJE, TRG ZBORA ODPOSLANCEV",7,61.3,0,3.0,1967,2020,"61,3 m2, 3-sobno, zgrajeno l. 1967, adaptirano l. 2020, 2/2 nad., voda, elektrika, etažna CK, prodamo. Cena: 74.000,00 E...",Last in posest d.o.o.,74000.0
6405168,"KOČEVJE, TRG ZBORA ODPOSLANCEV",7,83.3,0,3.0,1967,2012,"83,3 m2, 3-sobno, v stavbi zgrajeni l. 1967, adaptirano l. 2012, 1/3 nad., voda, elektrika, ogrevanje na trda goriva in ...",Last in posest d.o.o.,55000.0
6241225,"KOČEVJE, TURJAŠKO NASELJE",7,90.0,0,3.0,1980,2011,"90 m2, 3-sobno, zgrajeno l. 1980, adaptirano l. 2011, 4/4 nad., Stanovanje se nahaja v Kočevju v Turjaškem naselju. Stan...",Zasebna ponudba,100000.0
6283754,KOČEVSKA REKA,7,46.4,0,2.0,1967,2007,"46,4 m2, 2-sobno, zgrajeno l. 1967, adaptirano l. 2007, P/2 nad., voda, elektrika, etažna CK na trda goriva, telefonski ...",Last in posest d.o.o.,29000.0
6441427,METLIKA,7,67.0,0,3.0,1978,,"67 m2, 3-sobno, zgrajeno l. 1978, 1/7 nad., stanovanje je delno obnovljeno, drugo nadstropje, dvigalo, prodamo. Cena: 95...",Zasebna ponudba,95000.0
6420203,"METLIKA, CENTER",7,41.4,0,2.0,1980,2019,"41,4 m2, 2-sobno, zgrajeno l. 1980, adaptirano l. 2019, 2. nad., na novo adaptirano, skoraj neuporabljeno stanovanje v n...",Leran d.o.o.,90000.0
6439721,MIRNA,7,38.0,0,1.0,1981,2006,"38 m2, 1-sobno, zgrajeno l. 1981, adaptirano l. 2006, 1/4 nad., Prodaja se stanovanje na Mirni. Stanovanje je bilo obnov...",Zasebna ponudba,81000.0
6438652,MIRNA,7,70.0,0,2.0,1989,2021,"70 m2, 2-sobno, zgrajeno l. 1989, adaptirano l. 2021, 4/4 nad., Mirna lokacija, odlična klima bivanja, bljižina zelenih ...",Zasebna ponudba,110000.0
6435322,MIRNA,7,84.4,0,3.0,2021,,"84,4 m2, 3-sobno, zgrajeno l. 2021, 2/4 nad., prodamo. Cena: 165.132,00 EUR","Oridom, posredovanje in prodaja nepremičnin d.o.o.",165132.0
6435319,MIRNA,7,84.7,0,3.0,2021,,"84,7 m2, 3-sobno, zgrajeno l. 2021, 2/4 nad., prodamo. Cena: 167.706,00 EUR","Oridom, posredovanje in prodaja nepremičnin d.o.o.",167706.0
6435321,MIRNA,7,84.8,0,3.0,2021,,"84,8 m2, 3-sobno, zgrajeno l. 2021, 3/4 nad., prodamo. Cena: 167.904,00 EUR","Oridom, posredovanje in prodaja nepremičnin d.o.o.",167904.0
6383641,MLAKA PRI KOČEVJU,7,67.5,305.0,3.0,1924,2008,"67,5 m2, 3-sobno, zgrajeno l. 1924, adaptirano l. 2008, 305 m2 zemljišča, P/1 nad., prodamo. Cena: 75.000,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",75000.0
6318572,MOKRONOG,7,43.0,0,1.5,1880,2019,"43 m2, 1,5-sobno, zgrajeno l. 1880, adaptirano l. 2019, P/2 nad., obnovljeno, delno opremljeno, CK, kamin, talno ogrevan...",ECOM VOLT MEDIA d.o.o.,37000.0
6267086,"MOKRONOG, CENTER",7,65.5,0,2.5,1880,2016,"65,5 m2, 2,5-sobno, zgrajeno l. 1880, adaptirano l. 2016, 1. nad., V centru Mokronoga prodamo prenovljeno 2,5 S stanovan...","FLEKS nepremičnine, Gregor Jarkovič s.p.",48000.0
6404348,"MOKRONOG, CENTER",7,112.0,0,2.0,1844,2002,"112 m2, 2-sobno, zgrajeno l. 1844, adaptirano l. 2002, P/4 nad., prodamo. Cena: 79.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,79000.0
6437727,NOVO MESTO,7,51.2,0,2.0,1978,,"51,2 m2, 2-sobno, zgrajeno l. 1978, 1/4 nad., Opremljena kopalnica in kuhinja, prodamo. Cena: cca 110.000,00 EUR",Zasebna ponudba,110000.0
6433433,NOVO MESTO,7,52.0,0,2.0,1964,2009,"52 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2009, 2/3 nad., prodamo. Cena: 115.000,00 EUR",Zasebna ponudba,115000.0
6419193,NOVO MESTO,7,67.7,0,2.0,1995,,"67,7 m2, 2-sobno, zgrajeno l. 1995, prodamo. Cena: 100.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,100000.0
6389496,NOVO MESTO,7,103.6,241.0,3.5,1953,,"103,6 m2, 3,5-sobno, zgrajeno l. 1953, 241 m2 zemljišča, 4/4 nad., prodamo. Cena: 173.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,173000.0
6365784,NOVO MESTO,7,150.3,114.0,5,1957,1995,"150,3 m2, 5 in večsobno, zgrajeno l. 1957, adaptirano l. 1995, 114 m2 zemljišča, Brez stroškov za kupca, prodamo. Cena: ...",MEZANIN PRO nepremičnine d.o.o.,289000.0
6168683,"NOVO MESTO, CENTER",7,69.7,0,2.0,2002,2002,"69,7 m2, 2-sobno, adaptirano l. 2002, 1/1 nad., Na mirni lokaciji v centru Novega mesta prodamo stanovanje v prvem nadst...",D5 Ing d.o.o.,100000.0
6386063,"NOVO MESTO, GOTNA VAS",7,102.2,0,3.5,1965,2011,"102,2 m2, 3,5-sobno, zgrajeno l. 1965, adaptirano l. 2011, M/2 nad., prostorno stanovanje v 3 stanovanjski hiši, v bliži...",Kvadrat nepremičnine d.o.o.,139000.0
6437180,"NOVO MESTO, MESTNE NJIVE",7,46.9,0,2.0,1964,2017,"46,9 m2, 2-sobno, zgrajeno l. 1964, adaptirano l. 2017, 4/M, v celoti obnovljeno in opremljeno stanovanje, na odlični lo...",Kvadrat nepremičnine d.o.o.,118000.0
6410286,"NOVO MESTO, OKOLICA",7,54.3,0,2.0,2021,2021,"54,3 m2, 2-sobno, adaptirano l. 2021, M/2 nad., popolnoma obnovljena svetla stanovanja v manjši poslovno stanovanjski st...",Kvadrat nepremičnine d.o.o.,98000.0
6372498,"NOVO MESTO, PODBREZNIK 106",7,86.1,0,2.5,2007,,"86,1 m2, 2,5-sobno, zgrajeno l. 2007, 2/3 nad., novo opremljeno 2,5 sobno stanovanje, prodamo. Cena: 205.000,00 EUR",Zasebna ponudba,205000.0
6437379,"NOVO MESTO, RAGOVSKA ULICA",7,66.4,0,3.0,1965,,"66,4 m2, 3-sobno, zgrajeno l. 1965, 2/4 nad., Trosobno stanovanje na Ragovski ulici. Stanovanje obsega kuhinjo z jedilni...",Kapitelj nepremičnine d.o.o.,137000.0
6435003,"NOVO MESTO, ŠEGOVA ULICA",7,51.0,0,1.5,1982,,"51 m2, 1,5-sobno, v stavbi zgrajeni l. 1982, 4/4 nad., Nova okna in klima, ostalo za nezahtevnega kupca, prodamo. Cena: ...",Zasebna ponudba,92000.0
6327192,"NOVO MESTO, TRDINOVA ULICA",7,53.7,0,2.0,1965,2014,"53,7 m2, 2-sobno, zgrajeno l. 1965, adaptirano l. 2014, 1/2 nad., Stanovanje v večstanovanjski hiši na odlični lokaciji....","Nepremičnine in svetovanje Juršič, Blaž Juršič s.p.",95000.0
6427772,"NOVO MESTO, TRDINOVA ULICA",7,57.9,0,2.0,1963,2020,"57,9 m2, 2-sobno, zgrajeno l. 1963, adaptirano l. 2020, pritličje, prodamo. Cena: 169.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,169000.0
6441293,"NOVO MESTO, UL. SLAVKA GRUMA",7,49.6,0,1.0,2002,,"49,6 m2, 1-sobno, zgrajeno l. 2002, 4/4 nad., prijetno, funkcionalno razporejeno, svetlo stanovanje v stavbi z dvigalom,...",Diamant nepremičnine d.o.o.,109500.0
6425213,"RAJNDOL, PRI KOČEVJU",7,86.7,0,4.0,1952,2009,"86,7 m2, 4-sobno, zgrajeno l. 1952, adaptirano l. 2009, pritličje, Rajndol pri Kočevju, štirisobno stanovanje, ugodno pr...",Rojal invest d.o.o.,60000.0
6434974,ROŽNI DOL,7,128.0,0,5,1914,,"128 m2, 5 in večsobno, zgrajeno l. 1914, visoko pritličje, veliko stanovanje, nastalo z združitvijo dveh sosednjih stano...",Leran d.o.o.,95000.0
6436818,SLOVENSKA VAS,7,50.0,0,1.0,1965,2020,"50 m2, 1-sobno, zgrajeno l. 1965, adaptirano l. 2020, K/2 nad., prodamo. Cena: 98.000,00 EUR",Zasebna ponudba,98000.0
6360252,SLOVENSKA VAS,7,326.0,0,5,1967,1972,"326 m2, 5 in večsobno, zgrajeno l. 1967, adaptirano l. 1972, 1/P+1, prodamo. Cena: 58.000,00 EUR","PBO nepremičnine, Most inženiring d.o.o.",58000.0
6418730,"SLOVENSKA VAS, TREBNJE",7,80.0,0,3.0,1959,,"80 m2, 3-sobno, zgrajeno l. 1959, 1/2 nad., opremljeno dobro vzdrževano stanovanje. Lastna kurjava, dobra razporeditev, ...",Zasebna ponudba,126000.0
6440418,"SLOVENSKA VAS, TREBNJE",7,80.1,0,3.0,1959,,"80,1 m2, 3-sobno, zgrajeno l. 1959, VP/3 nad., prodamo. Cena: 105.000,00 EUR","Oridom, posredovanje in prodaja nepremičnin d.o.o.",105000.0
6408229,STRAŽA,7,66.7,0,2.0,1950,2003,"66,7 m2, 2-sobno, zgrajeno l. 1950, adaptirano l. 2003, VP/3 nad., prodamo. Cena: 92.000,00 EUR","Hestija BEST, Borut Ošlak s.p.",92000.0
6438975,"STRAŽA, POD SROBOTNIKOM",7,63.4,0,2.0,1954,2018,"63,4 m2, 2-sobno, zgrajeno l. 1954, adaptirano l. 2018, 1. nad., center Straže, renovirano, vseljivo po dogovoru, prodam...",Inteleks d.o.o.,98000.0
6438169,ŠENTJERNEJ,7,52.0,0,2.0,1990,2008,"52 m2, 2-sobno, zgrajeno l. 1990, adaptirano l. 2008, M/M, prodaja, stanovanje, 2-sobno: šentjernej, center, 52 m2, prod...",Zasebna ponudba,102000.0
6408110,ŠENTJERNEJ,7,90.0,0,3.5,1974,,"90 m2, 3,5-sobno, zgrajeno l. 1974, 2/2 nad., Prodam večje stanovanje s teraso v 2 nadstropju v centru mesta Šentjernej,...",Zasebna ponudba,99000.0
6421822,TREBNJE,7,41.1,303.0,2.0,1876,2008,"41,1 m2, 2-sobno, zgrajeno l. 1876, adaptirano l. 2008, 303 m2 zemljišča, pritličje, prodamo. Cena: 98.000,00 EUR",NNRN nepremičnine d.o.o. Novo mesto,98000.0
6430747,TREBNJE,7,60.8,0,2.5,2013,,"60,8 m2, 2,5-sobno, zgrajeno l. 2013, M/2 nad., Opremljeno 2,5-sobno stanovanje v velikosti 60,8 m2, zgrajeno 2013 v cen...",Zasebna ponudba,175000.0
6432634,TREBNJE,7,91.3,0,3.0,2021,2021,"91,3 m2, 3-sobno, adaptirano l. 2021, P/P+1+M, pritličje, vila, center, prodamo. Cena: 225.000,00 EUR",Krka nepremičnine d.o.o.,225000.0
6432635,TREBNJE,7,93.6,0,3.0,2021,2021,"93,6 m2, 3-sobno, adaptirano l. 2021, 1/P+1+M, nadstropje, vila, center, prodamo. Cena: 210.000,00 EUR",Krka nepremičnine d.o.o.,210000.0
6432640,TREBNJE,7,94.7,0,3.0,2021,2021,"94,7 m2, 3-sobno, adaptirano l. 2021, M/P+1+M, mansarda, vila, center, prodamo. Cena: 218.000,00 EUR",Krka nepremičnine d.o.o.,218000.0
6438207,"TREBNJE, RIMSKA CESTA",7,120.0,0,5,2008,,"120 m2, 5 in večsobno, dupleks, zgrajeno l. 2008, P+1/K+P+1+M, 120,00 m2, 5,5-sobno, 2 kopalnici, 2 kleti, 2 pokriti par...",Zasebna ponudba,249000.0
6435526,KRŠKO,8,90.25,0,3.0,1954,,"90,25 m2, 3-sobno, zgrajeno l. 1954, 1/3 nad., prodamo. Cena: 94.900,00 EUR","NOVDOM Nepremičnine, Aleš Novak s.p.",94900.0
6440497,BRESTANICA,8,78.3,0,3.0,1950,2019,"78,3 m2, 3-sobno, zgrajeno l. 1950, adaptirano l. 2019, 3/3 nad., prodamo. Cena: 85.000,00 EUR","RE/MAX Ljubljana, Nepremičninska družba d.o.o.",85000.0
6440949,BREŽICE,8,66.0,0,3.0,1968,,"66 m2, 3-sobno, zgrajeno l. 1968, 2/6 nad., 3 sobno stanovanje v Brežicah, 66 m2, odlična lokacija, prodamo. Cena: 115.0...",Zasebna ponudba,115000.0
6412751,"BREŽICE, ŠENTLENART",8,193.5,0,5,2020,2020,"193,5 m2, 5 in večsobno, adaptirano l. 2020, 2/2 nad., prodamo. Cena: cca 137.000,00 EUR",Nepremičnine-Sanja Radivojević s.p.,137000.0
6435179,"BREŽICE, TRNJE",8,59.8,0,2.0,1977,,"59,8 m2, 2-sobno, zgrajeno l. 1977, VP/8 nad., prodamo. Cena: cca 102.000,00 EUR",Zasebna ponudba,102000.0
6436019,KRŠKO,8,48.0,0,1.5,1900,1988,"48 m2, 1,5-sobno, zgrajeno l. 1900, adaptirano l. 1988, 1/2 nad., prodamo. Cena: 58.500,00 EUR",AXA 1995 d.o.o. PE nepremičnine Krško,58500.0
6436796,KRŠKO,8,70.0,0,2.5,1981,2021,"70 m2, 2,5-sobno, zgrajeno l. 1981, adaptirano l. 2021, 4/4 nad., menjam stanovanje za hišo, krško ali bližnja okolica, ...",Zasebna ponudba,123456.0
6412339,KRŠKO,8,72.0,0,,1955,,"72 m2, stanovanje, zgrajeno l. 1955, Stanovanje se nahaja na naslovu Delavska ulica 2 v Krškem. Možnost preureditve v ve...",Zasebna ponudba,85000.0
6391202,KRŠKO,8,76.0,0,3.0,1954,2016,"76 m2, 3-sobno, zgrajeno l. 1954, adaptirano l. 2016, visoko pritličje, prodamo. Cena: 150.000,00 EUR",Zasebna ponudba,150000.0
6436528,KRŠKO,8,88.7,0,3.5,1992,1992,"88,7 m2, 3,5-sobno, adaptirano l. 1992, M/1 nad., prodamo. Cena: 75.000,00 EUR","NOVDOM Nepremičnine, Aleš Novak s.p.",75000.0
6407552,KRŠKO,8,128.5,220.0,2.5,1900,2010,"128,5 m2, 2,5-sobno, zgrajeno l. 1900, adaptirano l. 2010, 220 m2 zemljišča, prefinjeno urejeno stanovanjske z zunanjim ...","Oridom, posredovanje in prodaja nepremičnin d.o.o.",110000.0
6334411,SENOVO,8,98.9,0,3.0,1923,,"98,9 m2, 3-sobno, zgrajeno l. 1923, 1. nad., prodamo. Cena: 80.000,00 EUR","NOVDOM Nepremičnine, Aleš Novak s.p.",80000.0
6394563,SENOVO,8,100.0,0,3.5,1973,2009,"100 m2, 3,5-sobno, zgrajeno l. 1973, adaptirano l. 2009, VP/3 nad., Prodamo stanovanje v dvostanovanjski hiši, na prijet...",Zasebna ponudba,95000.0
6436040,SENOVO,8,100.0,0,3.5,1973,2017,"100 m2, 3,5-sobno, zgrajeno l. 1973, adaptirano l. 2017, 1/3 nad., Prodamo stanovanje v dvostanovanjski hiši, na prijetn...",Zasebna ponudba,89000.0
6441069,SEVNICA,8,90.1,0,2.0,1920,2014,"90,1 m2, 2-sobno, zgrajeno l. 1920, adaptirano l. 2014, P/2 nad., stanovanje v pritličju, z lastnim vhodom, prodamo. Cen...",MPTRG d.o.o.,76000.0
6435351,"SEVNICA, VRHOVO",8,73.0,0,3.0,1990,,"73 m2, 3-sobno, zgrajeno l. 1990, mansarda, Stanovanje se prodaja z opremo, prodamo. Cena: 71.000,00 EUR","Oridom, posredovanje in prodaja nepremičnin d.o.o.",71000.0
6425693,DOL PRI HRASTNIKU,9,57.7,0,2.5,1966,2017,"57,7 m2, 2,5-sobno, zgrajeno l. 1966, adaptirano l. 2017, 4/5 nad., mirna lokacija, bližina infrastrukture, prodamo. Cen...",Premium nepremičnine d.o.o.,65000.0
6440590,HRASTNIK,9,26.0,0,0,1984,,"26 m2, garsonjera, zgrajena l. 1984, P/4 nad., vpisano v ZK, brez bremen, nizki mesečni stroški, dobra lokacija, urejen ...",Nepremičnina posredovanje d.o.o.,35000.0
6404132,HRASTNIK,9,55.7,0,1.5,1960,2006,"55,7 m2, 1,5-sobno, zgrajeno l. 1960, adaptirano l. 2006, 2/2 nad., prodamo. Cena: 45.500,00 EUR","Aeon nepremičnine, d.o.o.",45500.0
6383173,HRASTNIK,9,57.5,0,2.0,1890,,"57,5 m2, 2-sobno, zgrajeno l. 1890, 2 sobno stanovanje, prodamo. Cena: 35.500,00 EUR","Nepremičninska družba, d.o.o., PE RE/MAX Premium",35500.0
6411113,HRASTNIK,9,81.7,0,3.0,1860,,"81,7 m2, 3-sobno, zgrajeno l. 1860, prodamo. Cena: 28.000,00 EUR","Port, d.o.o. Portorož",28000.0
6436282,KISOVEC,9,60.0,0,2.0,1975,2005,"60 m2, 2-sobno, zgrajeno l. 1975, adaptirano l. 2005, 2/6 nad., prodamo. Cena: 94.000,00 EUR",Zasebna ponudba,94000.0
6412307,STUDENCE,9,46.1,0,3.0,1920,2016,"46,1 m2, 3-sobno, zgrajeno l. 1920, adaptirano l. 2016, P/P, Prodaja, stanovanje, 3-sobno, prodamo. Cena: 37.000,00 EUR",Zasebna ponudba,37000.0
6439374,TRBOVLJE,9,48.4,0,2.0,2016,2016,"48,4 m2, 2-sobno, adaptirano l. 2016, VP/4 nad., 48,4 m2, 2-sobno, delno adaptirano l. 2016, visoko pritličje, prodamo. ...",Zasebna ponudba,75000.0
6394360,TRBOVLJE,9,49.0,0,2.0,1965,,"49 m2, 2-sobno, zgrajeno l. 1965, 9/12 nad., &gt;MENJAMO ZA VEČJE&lt; Lepo vzdrževano, adaptirano in opremljeno stanovan...",Zasebna ponudba,75000.0
6428464,TRBOVLJE,9,79.5,0,3.0,1943,2007,"79,5 m2, 3-sobno, zgrajeno l. 1943, adaptirano l. 2007, 1/2 nad., V zgornjih Trbovljah 3-sobno opremljeno adaptirano sta...",Zasebna ponudba,114900.0
6383348,TRBOVLJE,9,112.7,0,4.0,1893,2020,"112,7 m2, 4-sobno, zgrajeno l. 1893, adaptirano l. 2020, pritličje, novo stanovanje v bližini hofra, prodamo. Cena: do c...","Nepremičninska družba, d.o.o., PE RE/MAX Premium",89000.0
6306832,TRBOVLJE,9,138.9,80.0,3.0,1999,1999,"138,9 m2, 3-sobno, zgrajeno l. 1999, adaptirano l. 1999, 80 m2 zemljišča, P/1 nad., prodamo. Cena: 120.000,00 EUR","Boštjan Hudomalj s.p., PE Agenti nepremičnine Zasavje",120000.0
6405648,"TRBOVLJE, CENTER",9,120.0,0,4.0,2021,2021,"120 m2, 4-sobno, adaptirano l. 2021, 1/2 nad., Prodamo nadstandardno stanovanje v Trbovljah. Stanovanju pripada garaža 1...",Zasebna ponudba,179000.0
6050461,"TRBOVLJE, PARTIZANSKA 40",9,138.9,220.0,,1999,,"138,9 m2, stanovanje, zgrajeno l. 1999, 220 m2 zemljišča, 1/P, prodamo. Cena: 120.000,00 EUR",Zasebna ponudba,120000.0
6427244,"TRBOVLJE, STARO MESTNO JEDRO",9,56.0,0,2.0,1878,,"56 m2, 2-sobno, zgrajeno l. 1878, P/2 nad., Večje dvosobno stanovanje v spodnji etaži starejšega stanovanjskega bloka v ...",CIC d.o.o.,44000.0
6427240,"TRBOVLJE, STARO MESTNO JEDRO",9,64.0,0,2.0,1878,,"64 m2, 2-sobno, zgrajeno l. 1878, P/2 nad., večje dvosobno stanovanje v spodnji etaži starejšega stanovanjskega bloka v ...",CIC d.o.o.,58000.0
6424150,"TRBOVLJE, ŠIRŠI CENTER",9,29.8,0,1.0,1910,,"29,8 m2, 1-sobno, zgrajeno l. 1910, 2/2 nad., Takoj vseljivo stanovanje v starejšem trdno zgrajenem stanovanjskem bloku....",CIC d.o.o.,24500.0
6440151,"TRBOVLJE, ŠIRŠI CENTER",9,56.4,0,2.0,1967,,"56,4 m2, 2-sobno, zgrajeno l. 1967, 1/4 nad., urejeno, takoj vseljivo dvosobno stanovanje z garažo v bližini. Stanovanje...",CIC d.o.o.,92000.0
6437952,"TRBOVLJE, ŠIRŠI CENTER",9,70.9,0,3.5,1951,,"70,9 m2, 3,5-sobno, zgrajeno l. 1951, 2/3 nad., Družinsko stanovanje v manjšem stanovanjskem bloku, dobri lokaciji, bliz...",CIC d.o.o.,83000.0
6440836,"TRBOVLJE, TRG REVOLUCIJE",9,61.0,64.0,2.5,1971,,"61 m2, 2,5-sobno, zgrajeno l. 1971, 64 m2 zemljišča, VP/12 nad., prodamo. Cena: 118.000,00 EUR",Zasebna ponudba,118000.0
6423483,"TRBOVLJE, VRESKOVO 46",9,50.0,0,1.5,1965,2021,"50 m2, 1,5-sobno, zgrajeno l. 1965, adaptirano l. 2021, P/P, prodamo. Cena: 80.000,00 EUR",Zasebna ponudba,80000.0
6375591,ZAGORJE OB SAVI,9,44.0,0,1.0,1968,,"44 m2, 1-sobno, zgrajeno l. 1968, 3/4 nad., Enosobno stanovanje v centru Zagorja, 3 nadstropje z balkonom in kletjo. Cen...",Zasebna ponudba,64000.0
6439080,ZAGORJE OB SAVI,9,60.0,0,1.0,2016,2016,"60 m2, 1-sobno, oskrbovano stanovanje za starejše, adaptirano l. 2016, adaptirano l. 2016, 1/2 nad., Prodam opremljeno s...",Zasebna ponudba,65000.0
6437816,ZAGORJE OB SAVI,9,70.0,700.0,3.0,1971,,"70 m2, 3-sobno, zgrajeno l. 1971, 700 m2 zemljišča, 2/2 nad., bivalni del 70 m2, 1. nadstropje, souporaba vrta, prodamo....",Zasebna ponudba,143000.0
6436850,ZAGORJE OB SAVI,9,70.0,1.0,3.0,1949,2018,"70 m2, 3-sobno, zgrajeno l. 1949, adaptirano l. 2018, 1 m2 zemljišča, 1/2 nad., prodamo. Cena: 119.000,00 EUR",Zasebna ponudba,119000.0
6428314,ZAGORJE OB SAVI,9,78.9,0,2.0,1961,2011,"78,9 m2, 2-sobno, zgrajeno l. 1961, adaptirano l. 2011, 4/4 nad., v bližini vsa infrastruktura, obnovljeno, prodamo. Cen...",MPTRG d.o.o.,107000.0
6440157,"ZAGORJE OB SAVI, CENTER",9,86.4,0,3.0,1880,2021,"86,4 m2, 3-sobno, dupleks, zgrajeno l. 1880, adaptirano l. 2021, 1/1 nad., popolnoma penovljen objekt, prodamo. Cena: 13...","Lucia tim d.o.o., PE Nepremičnine",130000.0
6440152,"ZAGORJE OB SAVI, CENTER",9,148.8,0,4.0,1880,2021,"148,8 m2, 4-sobno, dupleks, zgrajeno l. 1880, adaptirano l. 2021, 1/1 nad., popolnoma prenovljeno, prodamo. Cena: 190.00...","Lucia tim d.o.o., PE Nepremičnine",190000.0
6436068,CELJE,10,22.6,0,0,1861,,"22,6 m2, garsonjera, zgrajena l. 1861, adaptirana l. 2021, P/3 nad., center mesta, obnovljeno, prodamo. Cena: 59.000,00 ...",Premium nepremičnine d.o.o.,59000.0
6436066,CELJE,10,48.3,0,3.0,1861,2021,"48,3 m2, 3-sobno, zgrajeno l. 1861, adaptirano l. 2021, P/3 nad., center mesta, popolnoma obnovljeno, prodamo. Cena: 119...",Premium nepremičnine d.o.o.,119000.0
6409933,"CELJE, DRAPŠINOVA ULICA",10,83.0,0,3.0,2021,,"83 m2, 3-sobno, novogradnja, začetek gradnje l. 2021, 1/5 nad., objekt diii drapšinova celje, 46 novih stanovanj, pričet...",Blok 13 d.o.o.,174891.02
6409934,"CELJE, DROŠINOVA ULICA, DEČKOVO NASELJE",10,82.5,0,3.0,2021,,"82,5 m2, 3-sobno, novogradnja, začetek gradnje l. 2021, 3/5 nad., objekt diii- dečkovo naselje- začetek prodaje - na vol...",Blok 13 d.o.o.,186666.05
6404085,"CELJE, HUDINJA",10,141.8,46.0,4.0,2021,,"141,8 m2, 4-sobno, zgrajeno l. 2021, 46 m2 zemljišča, P/3 nad., takoj vseljivo novo stanovanje z lastniškim atrijem povr...",SGP Graditelj d.d.,261000.0
6441328,CELJE,10,22.6,0,0,1861,,"22,6 m2, garsonjera, zgrajena l. 1861, adaptirana l. 2021, P/3 nad., Garsonjera, Celje, zgrajeno 1861, prenovljeno 2021,...","BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.",59900.0
6441330,CELJE,10,48.3,0,2.5,1861,2021,"48,3 m2, 2,5-sobno, zgrajeno l. 1861, adaptirano l. 2021, P/3 nad., 2,5-sobno stanovanje, Celje, zgrajeno 1861, prenovlj...","BAZA, posredovanje v prometu z nepremičninami, Brina Sotlar s.p.",119900.0
